,Event_ID,sensorName,days,Time,CHX,CHY,calib_factor,diameter,digits,kin_energy,status,maxpoh_rad10,poh_sensorpix,maxmeshs_rad10,meshs_sensorpix,maxczc_rad10,czc_sensorpix,time_received,months,years,rad_timestamp,Lat,Lon,daily_count_by_sensor,kin_energy_H,Time2,dt,Event_start,Event_end,Event_duration,Event_hits,Event_hit_frequency,Event_KEdensity_tot,Event_KEFlux_tot,Event_KE_max,Event_D_max,Event_D_max_vicinity,Event_count,meanPOHrad10_ev,meanPOHpix_ev,meanCZCrad10_ev,meanCZCpix_ev,meanMESHSrad10_ev,meanMESHSpix_ev
12325,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:46.345000,108248.4,715381.7,3.398,5.199,118.0,0.003,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564558.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.002382986738586234,2022-06-28 08:04:46.345000+00:00,0.679,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12326,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:47.125000,108248.4,715381.7,3.398,13.048,831.0,0.125,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564594.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.06248665675933404,2022-06-28 08:04:47.125000+00:00,0.78,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12327,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:49.105000,108248.4,715381.7,3.398,18.28,1699.0,0.482,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564650.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.20683391528732753,2022-06-28 08:04:49.105000+00:00,1.9800000000000002,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12328,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:49.282000,108248.4,715381.7,3.398,5.178,117.0,0.003,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564689.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.0023489919975814726,2022-06-28 08:04:49.282000+00:00,0.17700000000000002,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12329,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:49.956000,108248.4,715381.7,3.398,14.049,972.0,0.168,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564734.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.08123580491470599,2022-06-28 08:04:49.956000+00:00,0.674,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12330,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:50.636000,108248.4,715381.7,3.398,16.55,1376.0,0.324,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564781.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.14532461025371496,2022-06-28 08:04:50.636000+00:00,0.68,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12331,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:52.846000,108248.4,715381.7,3.398,7.667,269.0,0.015,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564822.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.009462952675078415,2022-06-28 08:04:52.846000+00:00,2.21,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12332,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:53.425000,108248.4,715381.7,3.398,12.58,769.0,0.108,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564862.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.05488738618245878,2022-06-28 08:04:53.425000+00:00,0.5790000000000001,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12333,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:53.904000,108248.4,715381.7,3.398,5.115,114.0,0.003,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564902.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.002249097530276782,2022-06-28 08:04:53.904000+00:00,0.47900000000000004,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12334,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:56.929000,108248.4,715381.7,3.398,8.75,356.0,0.025,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403579055.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.015126374964507689,2022-06-28 08:04:56.929000+00:00,3.0250000000000004,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12335,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:58.611000,108248.4,715381.7,3.398,17.983,1641.0,0.452,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403579102.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.19514924966742755,2022-06-28 08:04:58.611000+00:00,1.6820000000000002,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12336,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:59.312000,108248.4,715381.7,3.398,6.54,192.0,0.008,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403579146.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.005381548766893693,2022-06-28 08:04:59.312000+00:00,0.7010000000000001,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12337,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:05:01.149000,108248.4,715381.7,3.398,8.692,351.0,0.025,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403579182.0,2022-06,2022,2022-06-28 08:10:00,46.115861967445475,8.931188112172508,239,0.014773427704891397,2022-06-28 08:05:01.149000+00:00,1.8370000000000002,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12338,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:05:02.429000,108248.4,715381.7,3.398,19.169,1879.0,0.583,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403579222.0,2022-06,2022,2022-06-28 08:10:00,46.115861967445475,8.931188112172508,239,0.24481292752390224,2022-06-28 08:05:02.429000+00:00,1.28,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12339,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:05:04.538000,108248.4,715381.7,3.398,6.459,187.0,0.008,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403579262.0,2022-06,2022,2022-06-28 08:10:00,46.115861967445475,8.931188112172508,239,0.005148646014208353,2022-06-28 08:05:04.538000+00:00,2.109,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12340,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:05:06.219000,108248.4,715381.7,3.398,18.305,1704.0,0.485,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403579301.0,2022-06,2022,2022-06-28 08:10:00,46.115861967445475,8.931188112172508,239,0.20783985297957688,2022-06-28 08:05:06.219000+00:00,1.681,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12341,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:05:07.810000,108248.4,715381.7,3.398,5.157,116.0,0.003,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403579343.0,2022-06,2022,2022-06-28 08:10:00,46.115861967445475,8.931188112172508,239,0.0023153470124977955,2022-06-28 08:05:07.810000+00:00,1.5910000000000002,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12342,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:05:08.893000,108248.4,715381.7,3.398,8.333,321.0,0.021,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403579383.0,2022-06,2022,2022-06-28 08:10:00,46.115861967445475,8.931188112172508,239,0.012718947628589243,2022-06-28 08:05:08.893000+00:00,1.083,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12343,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:05:09.172000,108248.4,715381.7,3.398,5.93,156.0,0.005,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403579420.0,2022-06,2022,2022-06-28 08:10:00,46.115861967445475,8.931188112172508,239,0.003801460087179453,2022-06-28 08:05:09.172000+00:00,0.279,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12344,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:05:09.657000,108248.4,715381.7,3.398,8.819,362.0,0.026,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403579456.0,2022-06,2022,2022-06-28 08:10:00,46.115861967445475,8.931188112172508,239,0.015554101900208148,2022-06-28 08:05:09.657000+00:00,0.48500000000000004,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12345,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:05:11.139000,108248.4,715381.7,3.398,7.136,231.0,0.011,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403579497.0,2022-06,2022,2022-06-28 08:10:00,46.115861967445475,8.931188112172508,239,0.007334507558263533,2022-06-28 08:05:11.139000+00:00,1.482,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12346,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:05:13.443000,108248.4,715381.7,3.398,5.748,146.0,0.005,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403595273.0,2022-06,2022,2022-06-28 08:10:00,46.115861967445475,8.931188112172508,239,0.0034032258369316856,2022-06-28 08:05:13.443000+00:00,2.3040000000000003,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12347,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:05:14.455000,108248.4,715381.7,3.398,5.322,124.0,0.003,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403595319.0,2022-06,2022,2022-06-28 08:10:00,46.115861967445475,8.931188112172508,239,0.0025892385407888965,2022-06-28 08:05:14.455000+00:00,1.012,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12348,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:05:14.732000,108248.4,715381.7,3.398,4.876,103.0,0.002,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403595363.0,2022-06,2022,2022-06-28 08:10:00,46.115861967445475,8.931188112172508,239,0.0018977211497706442,2022-06-28 08:05:14.732000+00:00,0.277,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12349,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:05:16.610000,108248.4,715381.7,3.398,15.314,1167.0,0.238,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403595403.0,2022-06,2022,2022-06-28 08:10:00,46.115861967445475,8.931188112172508,239,0.11032424279963042,2022-06-28 08:05:16.610000+00:00,1.8780000000000001,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12350,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:05:22.518000,108248.4,715381.7,3.398,5.692,143.0,0.005,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403595442.0,2022-06,2022,2022-06-28 08:10:00,46.115861967445475,8.931188112172508,239,0.0032869767949911905,2022-06-28 08:05:22.518000+00:00,5.908,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12351,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:05:23.196000,108248.4,715381.7,3.398,14.816,1088.0,0.208,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403595483.0,2022-06,2022,2022-06-28 08:10:00,46.115861967445475,8.931188112172508,239,0.09810727538586915,2022-06-28 08:05:23.196000+00:00,0.678,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12352,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:05:25.823000,108248.4,715381.7,3.398,7.531,259.0,0.014,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403595522.0,2022-06,2022,2022-06-28 08:10:00,46.115861967445475,8.931188112172508,239,0.00888041317724661,2022-06-28 08:05:25.823000+00:00,2.6270000000000002,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12353,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:05:27.511000,108248.4,715381.7,3.398,18.552,1753.0,0.512,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403595564.0,2022-06,2022,2022-06-28 08:10:00,46.115861967445475,8.931188112172508,239,0.2179683241247391,2022-06-28 08:05:27.511000+00:00,1.6880000000000002,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12354,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:05:32.227000,108248.4,715381.7,3.398,6.158,169.0,0.006,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403609861.0,2022-06,2022,2022-06-28 08:10:00,46.115861967445475,8.931188112172508,239,0.004346274519920553,2022-06-28 08:05:32.227000+00:00,4.716,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12633,2018,TrafohausLOPAGNO,2022-06-28,2022-06-28 06:44:43.643000,103013.4,719061.4,3.273,8.036,264.0,0.018,0,88.0,87.0,0.0,0.0,61.0,60.0,1656398756143.0,2022-06,2022,2022-06-28 06:45:00,46.06813957837931,8.977447403004467,9,0.011181447223612811,2022-06-28 06:44:43.643000+00:00,120480.853,2022-06-28 06:44:43.643000+00:00,2022-06-28 06:45:26.327000+00:00,42.684000000000005,8,0.18742385905725797,0.37178594706266754,0.008710194617717822,0.032,9.258,8.51521298174442,8,88.0,87.0,61.0,60.0,0.0,0.0
12634,2018,TrafohausLOPAGNO,2022-06-28,2022-06-28 06:44:45.625000,103013.4,719061.4,3.273,9.258,348.0,0.032,0,88.0,87.0,0.0,0.0,61.0,60.0,1656398756188.0,2022-06,2022,2022-06-28 06:45:00,46.06813957837931,8.977447403004467,9,0.01848171419682098,2022-06-28 06:44:45.625000+00:00,1.9820000000000002,2022-06-28 06:44:43.643000+00:00,2022-06-28 06:45:26.327000+00:00,42.684000000000005,8,0.18742385905725797,0.37178594706266754,0.008710194617717822,0.032,9.258,8.51521298174442,8,88.0,87.0,61.0,60.0,0.0,0.0
12635,2018,TrafohausLOPAGNO,2022-06-28,2022-06-28 06:44:54.365000,103013.4,719061.4,3.273,5.743,137.0,0.005,0,88.0,87.0,0.0,0.0,61.0,60.0,1656398756225.0,2022-06,2022,2022-06-28 06:45:00,46.06813957837931,8.977447403004467,9,0.0033927282217361063,2022-06-28 06:44:54.365000+00:00,8.74,2022-06-28 06:44:43.643000+00:00,2022-06-28 06:45:26.327000+00:00,42.684000000000005,8,0.18742385905725797,0.37178594706266754,0.008710194617717822,0.032,9.258,8.51521298174442,8,88.0,87.0,61.0,60.0,0.0,0.0
12636,2018,TrafohausLOPAGNO,2022-06-28,2022-06-28 06:45:01.355000,103013.4,719061.4,3.273,5.012,105.0,0.003,0,88.0,87.0,0.0,0.0,61.0,60.0,1656398756269.0,2022-06,2022,2022-06-28 06:50:00,46.06813957837931,8.977447403004467,9,0.002092404015682253,2022-06-28 06:45:01.355000+00:00,6.99,2022-06-28 06:44:43.643000+00:00,2022-06-28 06:45:26.327000+00:00,42.684000000000005,8,0.18742385905725797,0.37178594706266754,0.008710194617717822,0.032,9.258,8.51521298174442,8,88.0,87.0,61.0,60.0,0.0,0.0
12637,2018,TrafohausLOPAGNO,2022-06-28,2022-06-28 06:45:02.234000,103013.4,719061.4,3.273,5.569,129.0,0.004,0,88.0,87.0,0.0,0.0,61.0,60.0,1656398756310.0,2022-06,2022,2022-06-28 06:50:00,46.06813957837931,8.977447403004467,9,0.0030416931316358444,2022-06-28 06:45:02.234000+00:00,0.879,2022-06-28 06:44:43.643000+00:00,2022-06-28 06:45:26.327000+00:00,42.684000000000005,8,0.18742385905725797,0.37178594706266754,0.008710194617717822,0.032,9.258,8.51521298174442,8,88.0,87.0,61.0,60.0,0.0,0.0
12638,2018,TrafohausLOPAGNO,2022-06-28,2022-06-28 06:45:11.326000,103013.4,719061.4,3.273,5.06,107.0,0.003,0,88.0,87.0,0.0,0.0,61.0,60.0,1656398773237.0,2022-06,2022,2022-06-28 06:50:00,46.06813957837931,8.977447403004467,9,0.002164415365441762,2022-06-28 06:45:11.326000+00:00,9.092,2022-06-28 06:44:43.643000+00:00,2022-06-28 06:45:26.327000+00:00,42.684000000000005,8,0.18742385905725797,0.37178594706266754,0.008710194617717822,0.032,9.258,8.51521298174442,8,88.0,87.0,61.0,60.0,0.0,0.0
12639,2018,TrafohausLOPAGNO,2022-06-28,2022-06-28 06:45:26.032000,103013.4,719061.4,3.273,5.849,142.0,0.005,0,88.0,87.0,0.0,0.0,61.0,60.0,1656398773279.0,2022-06,2022,2022-06-28 06:50:00,46.06813957837931,8.977447403004467,9,0.0036203122468501554,2022-06-28 06:45:26.032000+00:00,14.706000000000001,2022-06-28 06:44:43.643000+00:00,2022-06-28 06:45:26.327000+00:00,42.684000000000005,8,0.18742385905725797,0.37178594706266754,0.008710194617717822,0.032,9.258,8.51521298174442,8,88.0,87.0,61.0,60.0,0.0,0.0
12640,2018,TrafohausLOPAGNO,2022-06-28,2022-06-28 06:45:26.327000,103013.4,719061.4,3.273,4.987,104.0,0.003,0,88.0,87.0,0.0,0.0,61.0,60.0,1656398773318.0,2022-06,2022,2022-06-28 06:50:00,46.06813957837931,8.977447403004467,9,0.002055587796728069,2022-06-28 06:45:26.327000+00:00,0.29500000000000004,2022-06-28 06:44:43.643000+00:00,2022-06-28 06:45:26.327000+00:00,42.684000000000005,8,0.18742385905725797,0.37178594706266754,0.008710194617717822,0.032,9.258,8.51521298174442,8,88.0,87.0,61.0,60.0,0.0,0.0
12641,2019,TrafohausLOPAGNO,2022-06-28,2022-06-28 06:48:25.590000,103013.4,719061.4,3.273,4.987,104.0,0.003,0,88.0,45.0,0.0,0.0,63.5,60.0,1656398979993.0,2022-06,2022,2022-06-28 06:50:00,46.06813957837931,8.977447403004467,9,0.002055587796728069,2022-06-28 06:48:25.590000+00:00,179.263,2022-06-28 06:48:25.590000+00:00,2022-06-28 06:48:25.590000+00:00,0.0,1,0.0,0.015278874536821953,inf,0.003,4.987,-0.14807302231237224,1622,88.0,45.0,63.5,60.0,0.0,0.0
